Product Name,Price,Brand,Category,Description,Rating,Review Count,Style Attributes,Total Sizes,Available Sizes,Color,Purchase History,Age,Fashion Magazines,Fashion Influencers,Season,Time Period Highest Purchase,Customer Reviews,Social Media Comments,feedback
L7O3,39.41111521,Ted Baker,Outerwear,Worst,2.006989149,163,Sporty,"S, L, XL",XL,Green,Low,52,Elle,Camila Coelho,Summer,Weekend,Negative,Neutral,Other
O2E4,29.84646492,Jigsaw,Footwear,Very Good,3.156467993,283,Edgy,"S, M, L",L,Green,Low,55,Harper's Bazaar,Kendall Jenner,Spring/Summer,Holiday,Positive,Negative,Positive
G9S1,20.61943591,Burberry,Footwear,Very Good,3.878974966,199,Bohemian,"S, L, XL",L,Red,High,60,Vogue,Gigi Hadid,Fall,Evening,Neutral,Unknown,Negative
Z3G2,53.17904056,Ted Baker,Bottoms,Very Bad,3.000145948,302,Casual,"S, M, L",M,Black,Low,62,Elle,Gigi Hadid,Fall/Winter,Weekend,Unknown,Positive,Unknown
D4L3,31.06665668,Jigsaw,Jewelry,Very Good,1.481769674,43,Minimalist,"S, L, XL",XL,Red,Medium,31,Glamour,Negin Mirsalehi,Fall/Winter,Nighttime,Positive,Negative,Negative
A8D5,79.24263492,Burberry,Bottoms,Worst,1.058979989,314,Vintage,"M, L, XL",S,Black,Very High,35,InStyle,Aimee Song,Spring,Daytime,Mixed,Positive,Neutral
P7A6,15.69268582,Mulberry,Dresses,Very Bad,1.465086847,469,Glamorous,"S, M, L",XL,Red,Medium,49,Vogue,Julie Sariñana,Fall/Winter,Holiday,Unknown,Mixed,Unknown
F1W7,91.63256838,Jigsaw,Tops,Bad,4.812334939,431,Preppy,"S, M, L",S,Green,High,58,Fashionista,Negin Mirsalehi,Spring,Weekend,Mixed,Neutral,Neutral
I2L1,41.58512594,Calvin Klein,Bottoms,Very Bad,4.383626593,20,Bohemian,"S, M, L",M,Blue,Very Low,25,Marie Claire,Julie Sariñana,Summer,Nighttime,Negative,Positive,Neutral
C7T5,38.71658368,Alexander McQueen,Bottoms,Not Good,1.073611917,456,Edgy,"S, L, XL",L,Green,Very Low,38,W,Kendall Jenner,Winter,Evening,Negative,Unknown,Positive
O4E0,37.49602085,Burberry,Outerwear,Not Good,1.313497344,98,Sporty,"S, L, XL",M,Green,Very High,46,Cosmopolitan,Gigi Hadid,Summer,Holiday,Mixed,Other,Negative
T6F1,37.10866532,Burberry,Jewelry,Worst,4.267082142,108,Streetwear,"M, L, XL",L,Blue,Significant,18,Fashionista,Song of Style,Summer,Evening,Mixed,Negative,Other
S5Z7,97.64069884,Calvin Klein,Activewear,Best,4.908377492,196,Streetwear,"S, L, XL",XL,Blue,Negligible,37,W,Aimee Song,Spring/Summer,Daytime,Negative,Unknown,Neutral
P9R8,91.99607143,Tommy Hilfiger,Jewelry,Good,3.958390746,253,Sporty,"M, L, XL",XL,Green,Medium,48,Glamour,Song of Style,Spring/Summer,Weekend,Negative,Neutral,Positive
F0Q7,63.64061067,Jigsaw,Jewelry,Best,1.915848868,32,Formal,"S, M, L",XL,Black,Average,24,W,Leandra Medine,Winter,Nighttime,Positive,Other,Neutral
Q8F1,64.72068408,Jigsaw,Swimwear,Very Good,4.400952049,74,Casual,"M, L, XL",M,Blue,Very Low,63,W,Gigi Hadid,Winter,Nighttime,Mixed,Unknown,Positive
V4L7,22.89510612,Alexander McQueen,Dresses,Very Good,1.963017077,466,Edgy,"S, L, XL",M,Blue,Significant,50,InStyle,Camila Coelho,Fall/Winter,Evening,Unknown,Negative,Mixed
D1A2,46.94291785,Tommy Hilfiger,Swimwear,Very Bad,2.53266633,455,Formal,"S, M, L",L,Black,Significant,62,Grazia,Aimee Song,Fall/Winter,Nighttime,Mixed,Neutral,Neutral
B2U0,10.3871795,Burberry,Outerwear,Very Bad,2.832418333,445,Minimalist,"M, L, XL",M,Blue,Medium,63,Vogue,Kendall Jenner,Fall,Holiday,Mixed,Positive,Unknown
H9T2,30.3801876,Jigsaw,Dresses,Very Good,1.561160642,50,Preppy,"S, L, XL",L,Blue,Low,63,Grazia,Chiara Ferragni,Winter,Holiday,Mixed,Other,Negative
A7I2,29.74021808,Ralph Lauren,Accessories,Very Bad,1.189496558,17,Preppy,"S, L, XL",XL,Green,Average,34,W,Olivia Palermo,Winter,Evening,Negative,Mixed,Neutral
O2D8,96.92920652,Mulberry,Outerwear,Good,3.9769513,157,Glamorous,"S, L, XL",L,Black,Medium,46,Cosmopolitan,Olivia Palermo,Fall,Nighttime,Unknown,Other,Mixed
D5Y0,46.97601061,Ralph Lauren,Jewelry,Best,3.904589746,433,Vintage,"S, M, L",XL,Red,Low,47,W,Camila Coelho,Summer,Holiday,Negative,Neutral,Unknown
T5H0,86.69050388,Ted Baker,Tops,Best,2.713297505,265,Preppy,"S, M, L",S,Blue,Very Low,55,Glamour,Olivia Palermo,Spring/Summer,Nighttime,Mixed,Neutral,Negative
E6Y3,95.81250871,Ted Baker,Swimwear,Worst,4.083104713,314,Bohemian,"S, L, XL",M,Green,High,37,Grazia,Chiara Ferragni,Spring/Summer,Nighttime,Neutral,Positive,Other
I1Q2,39.4574926,Alexander McQueen,Outerwear,Very Good,3.015093685,259,Streetwear,"S, L, XL",S,Black,Average,39,Marie Claire,Leandra Medine,Summer,Weekend,Negative,Negative,Negative
F0V2,37.01495808,Tommy Hilfiger,Swimwear,Very Bad,3.925852844,197,Edgy,"M, L, XL",M,Red,Very High,18,W,Julie Sariñana,Fall,Holiday,Unknown,Mixed,Unknown
J3I5,33.72390754,Ted Baker,Swimwear,Not Good,2.677641095,496,Bohemian,"S, L, XL",S,Red,Below Average,40,Vogue,Chiara Ferragni,Spring,Evening,Negative,Negative,Mixed
D9T0,62.56178785,Ralph Lauren,Lingerie,Worst,4.997690647,45,Streetwear,"M, L, XL",S,Red,Average,46,Glamour,Olivia Palermo,Spring/Summer,Holiday,Unknown,Neutral,Mixed
M6L7,49.76451662,Calvin Klein,Outerwear,Bad,4.673959707,154,Bohemian,"S, L, XL",S,Red,Medium,58,Elle,Julie Sariñana,Fall/Winter,Daytime,Mixed,Negative,Other
I1E9,48.2513823,Jigsaw,Activewear,Good,4.353407826,229,Edgy,"S, L, XL",L,Black,Average,42,Cosmopolitan,Gigi Hadid,Fall,Daytime,Positive,Other,Other
K9M4,58.56397169,Burberry,Accessories,Good,2.639860525,470,Glamorous,"S, L, XL",XL,Black,Below Average,29,Elle,Olivia Palermo,Summer,Nighttime,Unknown,Neutral,Positive
W5L9,47.94067094,Ted Baker,Jewelry,Very Bad,1.690586665,190,Glamorous,"S, M, L",M,Green,Low,49,Fashionista,Song of Style,Fall,Holiday,Positive,Negative,Other
G7G5,69.58458852,Ted Baker,Activewear,Worst,3.783461409,1,Sporty,"S, M, L",M,Blue,Significant,54,InStyle,Song of Style,Summer,Daytime,Mixed,Negative,Unknown
P9S5,39.96803696,Calvin Klein,Swimwear,Very Good,4.108663277,139,Formal,"S, L, XL",XL,Blue,Negligible,28,Marie Claire,Kendall Jenner,Fall,Holiday,Unknown,Unknown,Neutral
Y5Q5,62.98968864,Burberry,Swimwear,Very Good,4.88446395,161,Streetwear,"S, M, L",L,Red,Significant,52,Harper's Bazaar,Negin Mirsalehi,Spring,Nighttime,Unknown,Unknown,Neutral
L0T4,49.89725002,Mulberry,Dresses,Best,2.48535068,240,Minimalist,"S, M, L",L,Green,Low,37,Glamour,Chiara Ferragni,Spring/Summer,Nighttime,Unknown,Unknown,Neutral
J5H6,14.52077167,Burberry,Footwear,Very Good,2.499178042,112,Bohemian,"S, M, L",M,Green,Negligible,44,Vogue,Julie Sariñana,Fall,Nighttime,Mixed,Neutral,Negative
K8W6,61.60505889,Ralph Lauren,Lingerie,Bad,4.028875905,153,Preppy,"S, L, XL",XL,Blue,High,21,Elle,Negin Mirsalehi,Spring,Nighttime,Mixed,Negative,Other
H6D5,34.8362666,Tommy Hilfiger,Footwear,Worst,3.679057297,267,Formal,"S, L, XL",XL,Green,Medium,47,Harper's Bazaar,Kendall Jenner,Fall,Daytime,Positive,Other,Unknown
I9O5,43.70219556,Alexander McQueen,Accessories,Worst,1.583530331,439,Glamorous,"S, L, XL",S,Red,High,28,Vogue,Camila Coelho,Spring/Summer,Weekend,Mixed,Other,Unknown
N8H0,19.601825,Tommy Hilfiger,Bottoms,Very Bad,1.779330106,149,Vintage,"S, L, XL",S,Green,Average,48,Fashionista,Julie Sariñana,Spring,Evening,Positive,Other,Neutral
J4T2,37.90745248,Tommy Hilfiger,Footwear,Bad,1.313187483,282,Streetwear,"S, L, XL",L,Blue,Significant,40,Marie Claire,Julie Sariñana,Fall,Holiday,Mixed,Unknown,Mixed
X1K1,33.42606588,Ralph Lauren,Bottoms,Worst,2.405587249,301,Formal,"M, L, XL",L,Green,Very High,24,Glamour,Kendall Jenner,Fall/Winter,Holiday,Neutral,Mixed,Other
M8P5,16.31740212,Ralph Lauren,Bottoms,Very Bad,3.304973163,403,Bohemian,"S, M, L",S,Black,Very High,63,Harper's Bazaar,Gigi Hadid,Summer,Weekend,Mixed,Neutral,Mixed
Y1L6,68.09970549,Alexander McQueen,Lingerie,Not Good,3.006897976,89,Bohemian,"S, M, L",M,Green,Very Low,59,InStyle,Leandra Medine,Fall,Evening,Negative,Neutral,Mixed
Y9K1,78.05578966,Tommy Hilfiger,Outerwear,Not Good,4.166283644,291,Minimalist,"M, L, XL",XL,Red,Significant,18,Cosmopolitan,Camila Coelho,Fall/Winter,Nighttime,Positive,Positive,Neutral
X5Z9,54.70288627,Burberry,Outerwear,Bad,2.31778467,374,Minimalist,"M, L, XL",L,Red,Significant,33,Grazia,Gigi Hadid,Spring,Daytime,Neutral,Other,Neutral
V1F1,86.60090207,Ralph Lauren,Footwear,Best,2.855925257,326,Streetwear,"M, L, XL",M,Black,Average,26,Marie Claire,Negin Mirsalehi,Spring,Nighttime,Unknown,Unknown,Negative
A3R4,48.08144051,Mulberry,Bottoms,Good,1.48620702,108,Vintage,"M, L, XL",S,Red,Below Average,32,Vogue,Camila Coelho,Fall,Weekend,Unknown,Neutral,Positive
D5Y6,45.62291079,Jigsaw,Dresses,Best,4.64640257,455,Bohemian,"S, M, L",M,Black,Significant,33,W,Camila Coelho,Winter,Nighttime,Positive,Mixed,Mixed
N6B8,41.94836046,Ralph Lauren,Lingerie,Bad,2.007593686,416,Bohemian,"M, L, XL",XL,Green,Negligible,59,Harper's Bazaar,Chiara Ferragni,Fall,Daytime,Unknown,Mixed,Other
J5W8,45.12019162,Alexander McQueen,Tops,Very Good,3.380339917,239,Sporty,"S, M, L",S,Red,Significant,26,Harper's Bazaar,Julie Sariñana,Fall,Weekend,Positive,Negative,Neutral
A0K1,15.11003548,Alexander McQueen,Footwear,Very Bad,1.893196824,40,Streetwear,"S, L, XL",XL,Green,Above Average,44,InStyle,Kendall Jenner,Spring,Evening,Neutral,Negative,Other
Q1H5,77.50041521,Mulberry,Lingerie,Worst,2.616684413,262,Vintage,"S, L, XL",XL,Green,Above Average,61,InStyle,Camila Coelho,Winter,Evening,Neutral,Other,Mixed
F1W1,46.80038246,Mulberry,Footwear,Very Good,1.83878333,349,Bohemian,"S, M, L",M,Green,High,20,Harper's Bazaar,Aimee Song,Spring/Summer,Nighttime,Unknown,Negative,Mixed
V9B0,86.11647656,Ted Baker,Footwear,Very Bad,2.352447225,187,Bohemian,"S, L, XL",M,Black,Above Average,23,Glamour,Aimee Song,Summer,Holiday,Negative,Mixed,Other
K6F5,72.16657447,Alexander McQueen,Jewelry,Bad,2.960825869,42,Glamorous,"S, L, XL",XL,Green,Below Average,61,Vogue,Olivia Palermo,Spring/Summer,Evening,Negative,Neutral,Negative
T5C1,88.00372864,Calvin Klein,Dresses,Worst,2.342631161,421,Casual,"S, M, L",S,Blue,High,51,InStyle,Kendall Jenner,Spring/Summer,Weekend,Mixed,Neutral,Positive
S6A1,79.58935082,Jigsaw,Dresses,Worst,1.715396103,45,Casual,"S, L, XL",S,Blue,Below Average,21,Elle,Leandra Medine,Winter,Holiday,Neutral,Negative,Negative
R0M4,55.15885353,Calvin Klein,Accessories,Bad,2.43723287,188,Glamorous,"S, M, L",L,Green,Low,60,InStyle,Leandra Medine,Fall/Winter,Daytime,Positive,Mixed,Negative
I9D9,38.37502263,Alexander McQueen,Outerwear,Best,3.350663211,68,Vintage,"S, L, XL",M,Black,Above Average,59,W,Aimee Song,Fall/Winter,Daytime,Negative,Positive,Other
P9E2,29.59199003,Alexander McQueen,Swimwear,Best,3.458135067,15,Sporty,"M, L, XL",L,Green,Medium,63,Grazia,Song of Style,Summer,Nighttime,Neutral,Negative,Other
E7J0,39.97601505,Ted Baker,Activewear,Not Good,2.99445687,374,Streetwear,"S, M, L",L,Black,Above Average,40,Vogue,Leandra Medine,Fall,Daytime,Negative,Neutral,Other
L8J6,73.26050448,Ted Baker,Bottoms,Worst,3.613895601,280,Preppy,"S, L, XL",S,Black,Significant,48,Elle,Chiara Ferragni,Summer,Holiday,Mixed,Positive,Unknown
S9G9,28.55924305,Ralph Lauren,Dresses,Bad,2.369719025,24,Glamorous,"M, L, XL",XL,Black,Negligible,51,Grazia,Gigi Hadid,Spring/Summer,Holiday,Neutral,Unknown,Negative
G9Y1,64.04444744,Alexander McQueen,Accessories,Worst,3.888325383,113,Bohemian,"S, M, L",S,Green,Average,56,InStyle,Olivia Palermo,Spring,Evening,Neutral,Other,Neutral
C6N6,48.20945516,Jigsaw,Footwear,Good,4.93527106,427,Edgy,"M, L, XL",M,Blue,Very High,62,Grazia,Olivia Palermo,Fall/Winter,Holiday,Mixed,Other,Neutral
G7T2,69.09176535,Jigsaw,Dresses,Worst,3.622863432,313,Edgy,"S, L, XL",S,Red,High,47,Marie Claire,Kendall Jenner,Spring/Summer,Daytime,Positive,Negative,Negative
D9A0,34.5282754,Ralph Lauren,Outerwear,Very Good,4.693182277,122,Formal,"S, L, XL",L,Blue,Medium,35,Vogue,Song of Style,Spring,Weekend,Unknown,Neutral,Neutral
E1O1,82.78844358,Jigsaw,Dresses,Not Good,1.036813911,476,Bohemian,"S, L, XL",S,Red,Very High,24,Harper's Bazaar,Song of Style,Spring,Holiday,Mixed,Mixed,Neutral
L7A5,71.33183844,Alexander McQueen,Swimwear,Very Good,2.553420648,391,Minimalist,"S, L, XL",XL,Red,Significant,19,InStyle,Chiara Ferragni,Fall/Winter,Evening,Mixed,Negative,Other
W5L7,86.45186009,Jigsaw,Swimwear,Very Bad,2.697026166,157,Preppy,"M, L, XL",S,Green,Very High,39,Vogue,Olivia Palermo,Fall,Holiday,Positive,Other,Negative
X2O0,70.06691816,Tommy Hilfiger,Activewear,Very Good,1.565338453,355,Glamorous,"M, L, XL",L,Green,Medium,28,Fashionista,Olivia Palermo,Summer,Daytime,Neutral,Positive,Unknown
O0F1,88.85138319,Mulberry,Lingerie,Good,1.662362379,173,Minimalist,"S, L, XL",S,Black,High,32,Fashionista,Negin Mirsalehi,Spring/Summer,Weekend,Mixed,Negative,Positive
Y7Y8,60.47888113,Ralph Lauren,Lingerie,Worst,3.121897223,445,Bohemian,"S, M, L",L,Red,Below Average,41,Grazia,Julie Sariñana,Summer,Daytime,Positive,Neutral,Neutral
Q7G7,48.88818693,Jigsaw,Lingerie,Worst,4.238303548,238,Minimalist,"S, M, L",XL,Blue,Significant,26,InStyle,Song of Style,Spring/Summer,Daytime,Mixed,Unknown,Neutral
K4Q4,69.40974625,Tommy Hilfiger,Bottoms,Not Good,2.909639082,8,Bohemian,"S, M, L",XL,Red,Very High,38,Harper's Bazaar,Chiara Ferragni,Spring,Evening,Negative,Neutral,Neutral
H4W1,78.28024569,Ted Baker,Footwear,Very Good,1.374883646,257,Glamorous,"M, L, XL",M,Blue,Medium,59,Fashionista,Leandra Medine,Spring/Summer,Evening,Mixed,Positive,Other
Z1B6,98.98457414,Ralph Lauren,Tops,Very Bad,1.550376621,403,Edgy,"S, M, L",L,Red,Very High,41,Elle,Chiara Ferragni,Winter,Evening,Negative,Neutral,Neutral
G5C7,19.91913666,Calvin Klein,Bottoms,Best,2.148562326,168,Formal,"S, M, L",L,Green,Very High,62,Harper's Bazaar,Chiara Ferragni,Winter,Nighttime,Neutral,Unknown,Positive
W3T4,91.59697433,Ralph Lauren,Bottoms,Worst,2.222954596,39,Casual,"S, L, XL",L,Black,Below Average,31,Grazia,Song of Style,Fall/Winter,Nighttime,Unknown,Mixed,Positive
T8F4,87.77519562,Alexander McQueen,Bottoms,Good,4.137828746,413,Sporty,"M, L, XL",S,Green,Below Average,64,W,Song of Style,Fall,Holiday,Neutral,Mixed,Mixed
Z9O7,45.77955794,Tommy Hilfiger,Footwear,Very Bad,3.545479419,40,Edgy,"M, L, XL",XL,Red,Negligible,57,Grazia,Negin Mirsalehi,Summer,Daytime,Unknown,Neutral,Neutral
L9P8,54.125739,Ted Baker,Outerwear,Bad,1.89631479,207,Bohemian,"S, L, XL",L,Red,Negligible,41,Glamour,Chiara Ferragni,Winter,Evening,Negative,Mixed,Neutral
C3I6,54.84100656,Alexander McQueen,Swimwear,Not Good,2.808501626,436,Edgy,"M, L, XL",S,Green,Low,37,Elle,Chiara Ferragni,Fall,Holiday,Neutral,Mixed,Negative
U5Z5,14.12415892,Ralph Lauren,Outerwear,Bad,3.83262598,322,Streetwear,"S, M, L",L,Black,Above Average,37,Vogue,Negin Mirsalehi,Spring/Summer,Daytime,Positive,Mixed,Unknown
K8N2,42.37678403,Burberry,Swimwear,Bad,4.439054086,193,Edgy,"S, M, L",L,Black,Above Average,34,Harper's Bazaar,Gigi Hadid,Fall/Winter,Evening,Neutral,Mixed,Mixed
V4B3,82.25441419,Alexander McQueen,Footwear,Good,2.937088768,171,Minimalist,"S, L, XL",L,Black,Significant,42,InStyle,Aimee Song,Winter,Evening,Positive,Negative,Mixed
Y5V7,76.08960168,Ted Baker,Accessories,Best,4.036910632,27,Preppy,"S, L, XL",L,Black,Medium,36,Cosmopolitan,Olivia Palermo,Fall,Daytime,Mixed,Negative,Other
Y3K8,19.570582,Ted Baker,Jewelry,Good,1.598125107,32,Glamorous,"M, L, XL",M,Black,Below Average,24,Harper's Bazaar,Kendall Jenner,Winter,Daytime,Neutral,Other,Unknown
G9B9,87.85696595,Tommy Hilfiger,Accessories,Best,3.106045403,369,Glamorous,"M, L, XL",L,Green,High,40,Glamour,Aimee Song,Winter,Weekend,Unknown,Neutral,Unknown
W9Q0,63.03308548,Ted Baker,Bottoms,Best,2.477894371,387,Streetwear,"S, M, L",XL,Green,Average,28,InStyle,Olivia Palermo,Spring/Summer,Weekend,Positive,Unknown,Positive
A6W7,13.41310178,Ted Baker,Jewelry,Not Good,1.495413392,214,Casual,"S, L, XL",L,Black,Medium,40,Grazia,Kendall Jenner,Fall,Daytime,Unknown,Neutral,Other
U6Y9,24.60664572,Mulberry,Lingerie,Not Good,3.716481874,329,Formal,"M, L, XL",L,Red,Very Low,60,InStyle,Olivia Palermo,Fall,Nighttime,Mixed,Positive,Unknown
L7W8,64.12049914,Tommy Hilfiger,Jewelry,Very Good,2.338811973,19,Sporty,"M, L, XL",XL,Blue,Average,61,InStyle,Olivia Palermo,Summer,Nighttime,Unknown,Neutral,Other
P3F1,47.5405104,Ted Baker,Swimwear,Very Bad,1.553994136,207,Casual,"M, L, XL",M,Blue,Below Average,48,Fashionista,Negin Mirsalehi,Spring/Summer,Weekend,Mixed,Unknown,Positive
M8Y0,23.77565617,Ralph Lauren,Bottoms,Not Good,1.676012299,303,Glamorous,"S, L, XL",S,Red,Above Average,57,Fashionista,Camila Coelho,Spring/Summer,Holiday,Positive,Negative,Unknown
P6M8,23.8283843,Alexander McQueen,Outerwear,Bad,1.234883258,255,Sporty,"S, L, XL",M,Red,Significant,59,Cosmopolitan,Aimee Song,Fall/Winter,Daytime,Mixed,Positive,Mixed
F7R7,41.46009137,Alexander McQueen,Swimwear,Best,4.78824726,95,Streetwear,"S, M, L",M,Black,Below Average,50,Elle,Negin Mirsalehi,Fall/Winter,Holiday,Neutral,Mixed,Mixed
L3K7,98.4126715,Burberry,Dresses,Good,3.20598998,219,Vintage,"M, L, XL",XL,Red,Very High,50,InStyle,Camila Coelho,Winter,Evening,Mixed,Other,Mixed
X3K0,48.52928969,Burberry,Jewelry,Worst,1.307241531,471,Vintage,"M, L, XL",S,Blue,Negligible,31,InStyle,Chiara Ferragni,Spring,Holiday,Mixed,Unknown,Negative
G6I9,65.12791139,Alexander McQueen,Jewelry,Worst,4.056810788,349,Streetwear,"M, L, XL",XL,Black,Very Low,19,Cosmopolitan,Gigi Hadid,Spring,Daytime,Neutral,Neutral,Unknown
Q2W4,42.43057253,Mulberry,Accessories,Good,1.845704984,221,Formal,"S, M, L",S,Green,Negligible,36,W,Camila Coelho,Spring/Summer,Nighttime,Positive,Positive,Mixed
F6X2,13.91044573,Tommy Hilfiger,Activewear,Worst,2.537260155,432,Preppy,"S, M, L",L,Red,Significant,60,Marie Claire,Negin Mirsalehi,Spring,Daytime,Unknown,Negative,Positive
W5A9,57.40735199,Calvin Klein,Dresses,Very Bad,3.702861175,150,Casual,"M, L, XL",L,Black,Medium,61,Marie Claire,Chiara Ferragni,Winter,Weekend,Negative,Other,Unknown
X6Q1,51.2667464,Jigsaw,Swimwear,Worst,1.64457952,212,Glamorous,"S, L, XL",S,Blue,High,29,Cosmopolitan,Leandra Medine,Summer,Nighttime,Neutral,Negative,Other
G4K9,22.90764235,Jigsaw,Bottoms,Not Good,1.623029615,103,Glamorous,"S, L, XL",XL,Black,Negligible,46,Glamour,Kendall Jenner,Fall,Daytime,Positive,Other,Neutral
D1E2,45.88515302,Mulberry,Activewear,Very Good,3.99939644,486,Casual,"S, M, L",M,Blue,Negligible,52,Fashionista,Olivia Palermo,Fall,Holiday,Negative,Positive,Neutral
C7R9,81.12819808,Tommy Hilfiger,Activewear,Not Good,2.599590996,68,Casual,"S, M, L",M,Green,Medium,44,Glamour,Leandra Medine,Fall,Weekend,Neutral,Mixed,Negative
P0C6,93.21188038,Alexander McQueen,Outerwear,Very Bad,3.026283905,368,Sporty,"M, L, XL",XL,Blue,Medium,49,Cosmopolitan,Gigi Hadid,Fall,Daytime,Mixed,Other,Neutral
X5R7,53.25483377,Burberry,Footwear,Worst,4.843277028,473,Edgy,"S, L, XL",M,Black,Negligible,27,W,Kendall Jenner,Fall/Winter,Evening,Positive,Positive,Unknown
I4A3,59.68167797,Ted Baker,Outerwear,Good,1.230353047,94,Glamorous,"M, L, XL",XL,Blue,Significant,21,Fashionista,Julie Sariñana,Summer,Nighttime,Unknown,Unknown,Positive
J0U3,82.37756286,Ralph Lauren,Footwear,Worst,2.756382827,393,Streetwear,"M, L, XL",XL,Black,Above Average,35,Elle,Kendall Jenner,Fall,Daytime,Neutral,Negative,Mixed
W4P4,12.57256597,Burberry,Accessories,Worst,4.803324846,305,Casual,"S, M, L",XL,Black,Negligible,18,Marie Claire,Gigi Hadid,Winter,Nighttime,Mixed,Other,Positive
C7X7,59.19651596,Ralph Lauren,Bottoms,Not Good,1.532504313,148,Formal,"M, L, XL",L,Green,Negligible,50,Grazia,Camila Coelho,Fall,Evening,Mixed,Other,Neutral
E5Y2,66.4718602,Tommy Hilfiger,Accessories,Not Good,2.518434133,211,Vintage,"S, M, L",L,Black,Average,47,Fashionista,Song of Style,Summer,Daytime,Neutral,Positive,Other
Q7N6,44.85648234,Burberry,Footwear,Worst,1.534605154,252,Bohemian,"S, M, L",S,Green,Negligible,40,Cosmopolitan,Camila Coelho,Spring/Summer,Holiday,Mixed,Negative,Other
B9P0,95.90664516,Ted Baker,Swimwear,Very Good,1.849783633,305,Streetwear,"S, M, L",L,Blue,Very High,38,Harper's Bazaar,Camila Coelho,Summer,Daytime,Mixed,Neutral,Positive
P0H9,79.81485803,Ted Baker,Swimwear,Bad,4.85588507,264,Bohemian,"M, L, XL",L,Blue,Significant,46,Harper's Bazaar,Chiara Ferragni,Fall/Winter,Evening,Unknown,Negative,Unknown
Y9J8,41.33286182,Burberry,Dresses,Worst,2.684691413,273,Vintage,"S, L, XL",L,Blue,High,48,Marie Claire,Olivia Palermo,Summer,Nighttime,Unknown,Other,Negative
N9M0,70.73904964,Ted Baker,Activewear,Good,4.706674282,101,Sporty,"M, L, XL",M,Black,Below Average,35,Marie Claire,Chiara Ferragni,Spring,Weekend,Neutral,Mixed,Neutral
G0Q4,47.59391991,Jigsaw,Lingerie,Very Good,1.528170428,221,Streetwear,"S, M, L",L,Green,Negligible,41,InStyle,Aimee Song,Fall,Holiday,Mixed,Other,Positive
K7K7,75.88055019,Alexander McQueen,Swimwear,Very Bad,4.353348687,143,Formal,"M, L, XL",XL,Red,Above Average,61,Fashionista,Leandra Medine,Fall,Daytime,Positive,Unknown,Neutral
D4G8,10.39348021,Burberry,Activewear,Very Good,3.418193542,490,Preppy,"S, L, XL",XL,Blue,Very High,64,Glamour,Aimee Song,Spring,Weekend,Mixed,Other,Unknown
F0Z4,49.81301041,Calvin Klein,Activewear,Not Good,1.554420166,448,Sporty,"S, M, L",M,Green,Negligible,20,Fashionista,Olivia Palermo,Spring/Summer,Weekend,Positive,Mixed,Other
U1Q2,78.26641587,Alexander McQueen,Lingerie,Not Good,1.725694456,316,Bohemian,"S, M, L",S,Red,Significant,25,Glamour,Kendall Jenner,Winter,Nighttime,Positive,Mixed,Mixed
B0S9,64.54314118,Mulberry,Activewear,Good,2.795348063,443,Streetwear,"S, L, XL",L,Green,Below Average,32,Cosmopolitan,Negin Mirsalehi,Summer,Daytime,Negative,Neutral,Unknown
J6B1,66.16220441,Tommy Hilfiger,Tops,Very Good,2.688249834,499,Bohemian,"S, M, L",L,Black,Low,55,Vogue,Julie Sariñana,Summer,Nighttime,Mixed,Other,Neutral
U0P8,42.39577192,Ralph Lauren,Footwear,Very Good,2.409800518,289,Sporty,"S, L, XL",L,Black,Significant,23,Harper's Bazaar,Kendall Jenner,Summer,Daytime,Mixed,Positive,Other
O2S7,58.45115412,Ralph Lauren,Footwear,Bad,1.462901344,231,Casual,"M, L, XL",M,Red,High,58,Grazia,Aimee Song,Spring,Evening,Unknown,Mixed,Positive
G2K9,31.84046265,Mulberry,Dresses,Worst,1.873030764,464,Edgy,"M, L, XL",L,Black,Low,46,Elle,Leandra Medine,Fall/Winter,Nighttime,Negative,Positive,Negative
J1K2,50.28706,Tommy Hilfiger,Dresses,Very Bad,1.298104517,363,Edgy,"S, M, L",S,Black,Very Low,31,Elle,Olivia Palermo,Fall/Winter,Weekend,Positive,Unknown,Positive
S3A8,79.33514127,Tommy Hilfiger,Dresses,Very Bad,1.291386805,74,Casual,"S, M, L",XL,Black,Below Average,18,Harper's Bazaar,Gigi Hadid,Summer,Nighttime,Unknown,Negative,Unknown
G3K5,55.9056715,Calvin Klein,Lingerie,Very Good,4.175031946,491,Casual,"M, L, XL",XL,Blue,Medium,34,Grazia,Leandra Medine,Summer,Nighttime,Unknown,Positive,Other
H1W8,42.46041237,Ted Baker,Activewear,Very Good,2.995787659,158,Sporty,"M, L, XL",L,Black,Negligible,48,Glamour,Song of Style,Spring,Evening,Negative,Negative,Positive
J5H3,99.36766317,Ted Baker,Accessories,Very Good,3.15338671,44,Casual,"S, L, XL",XL,Blue,High,40,Elle,Song of Style,Spring,Holiday,Positive,Positive,Positive
X4P5,84.5659023,Ted Baker,Footwear,Very Good,1.310630338,148,Edgy,"S, M, L",L,Blue,Low,35,Harper's Bazaar,Olivia Palermo,Spring,Daytime,Unknown,Mixed,Other
F4W0,39.4783816,Jigsaw,Lingerie,Worst,3.78145993,398,Formal,"M, L, XL",XL,Blue,Average,51,Vogue,Kendall Jenner,Summer,Nighttime,Positive,Mixed,Unknown
